Molecule name: ch3oh_a
Physical parameters at a given cloud nb: 86
velocity gradient   -2.6078e-11 cm/s/cm
cloud height        1.0824e+17 cm
turb velocity       5.0000e+04 cm/s
gas temperature     2.6066e+02 K
h concentration     1.2819e+02 cm-3
h2 concentration    3.6226e+04 cm-3
molecule concentr   3.7502e-02 cm-3
nb of mol levels    768

Dust:
name            2_comp_model
dust mass per H 2.2583e-26
temperature (K) 1.2460e+01      

External radiation field:
No

The number of transitions	16
v, j, k1, k2, sym inv (upper) -> v, j, k1, k2, sym inv (lower)

0    1    -1   0    0     -> 0    1    1    0    0    8.3428554e+08  

mean inv       4.900e-04
mean gain      1.371e-18 cm-1
optical depth  1.484e-01
mean lum       0.000e+00 ph/cm3/s
At fixed layer:
exc temp       -1.261e-01 K
loss rate      0.000e+00 s-1
satur tau      0.000e+00

relative depth   inversion    gain         luminosity   
5.725e-01        1.194e-06    1.767e-20    0.000e+00    
5.770e-01        1.109e-06    1.609e-20    0.000e+00    
5.815e-01        1.031e-06    1.469e-20    0.000e+00    
5.861e-01        9.712e-07    1.356e-20    0.000e+00    
5.909e-01        9.090e-07    1.242e-20    0.000e+00    
5.958e-01        8.433e-07    1.126e-20    0.000e+00    
6.002e-01        7.946e-07    1.036e-20    0.000e+00    
6.048e-01        7.542e-07    9.633e-21    0.000e+00    
6.099e-01        6.993e-07    8.690e-21    0.000e+00    
6.143e-01        6.608e-07    8.000e-21    0.000e+00    
6.190e-01        6.297e-07    7.459e-21    0.000e+00    
6.242e-01        5.840e-07    6.702e-21    0.000e+00    
6.288e-01        5.541e-07    6.186e-21    0.000e+00    
6.341e-01        5.263e-07    5.723e-21    0.000e+00    
6.393e-01        4.864e-07    5.095e-21    0.000e+00    
6.442e-01        4.575e-07    4.665e-21    0.000e+00    
6.496e-01        4.340e-07    4.274e-21    0.000e+00    
6.543e-01        4.087e-07    3.884e-21    0.000e+00    
6.588e-01        3.894e-07    3.604e-21    0.000e+00    
6.647e-01        3.697e-07    3.305e-21    0.000e+00    
6.700e-01        3.444e-07    2.943e-21    0.000e+00    
6.742e-01        3.282e-07    2.725e-21    0.000e+00    
6.785e-01        3.146e-07    2.533e-21    0.000e+00    
6.830e-01        3.011e-07    2.347e-21    0.000e+00    
6.875e-01        2.866e-07    2.160e-21    0.000e+00    
6.923e-01        2.716e-07    1.978e-21    0.000e+00    
6.972e-01        2.593e-07    1.820e-21    0.000e+00    
7.024e-01        2.466e-07    1.664e-21    0.000e+00    
7.079e-01        2.332e-07    1.510e-21    0.000e+00    
7.137e-01        2.181e-07    1.348e-21    0.000e+00    
7.201e-01        2.066e-07    1.218e-21    0.000e+00    
7.266e-01        1.926e-07    1.070e-21    0.000e+00    
7.326e-01        1.810e-07    9.570e-22    0.000e+00    
7.387e-01        1.709e-07    8.578e-22    0.000e+00    
7.450e-01        1.611e-07    7.659e-22    0.000e+00    
7.516e-01        1.505e-07    6.748e-22    0.000e+00    
7.583e-01        1.416e-07    5.980e-22    0.000e+00    
7.654e-01        1.328e-07    5.262e-22    0.000e+00    
7.722e-01        1.232e-07    4.553e-22    0.000e+00    
7.794e-01        1.166e-07    4.060e-22    0.000e+00    
7.879e-01        1.082e-07    3.474e-22    0.000e+00    
7.967e-01        9.923e-08    2.918e-22    0.000e+00    
8.056e-01        9.178e-08    2.462e-22    0.000e+00    
8.146e-01        8.461e-08    2.065e-22    0.000e+00    
8.238e-01        7.748e-08    1.716e-22    0.000e+00    
8.338e-01        7.137e-08    1.421e-22    0.000e+00    
8.442e-01        6.512e-08    1.153e-22    0.000e+00    
8.531e-01        5.883e-08    9.177e-23    0.000e+00    
8.609e-01        5.544e-08    7.930e-23    0.000e+00    
8.701e-01        5.176e-08    6.663e-23    0.000e+00    
8.807e-01        4.753e-08    5.384e-23    0.000e+00    
8.933e-01        4.341e-08    4.215e-23    0.000e+00    
9.082e-01        3.880e-08    3.094e-23    0.000e+00    
9.259e-01        3.440e-08    2.140e-23    0.000e+00    
9.460e-01        2.961e-08    1.307e-23    0.000e+00    
9.685e-01        2.578e-08    7.273e-24    0.000e+00    
1.006e+00        2.192e-08    2.795e-24    0.000e+00    

0    6    -2   0    0     -> 0    5    -3   0    0    3.8293292e+10  

mean inv       -3.618e-06
mean gain      -7.863e-21 cm-1
optical depth  0.000e+00
mean lum       0.000e+00 ph/cm3/s
At fixed layer:
exc temp       0.000e+00 K
loss rate      0.000e+00 s-1
satur tau      0.000e+00

relative depth   inversion    gain         luminosity   
0.000e+00        -1.013e-06   -3.012e-24   0.000e+00    
2.097e-02        -1.013e-06   -3.013e-24   0.000e+00    
4.360e-02        -1.012e-06   -3.013e-24   0.000e+00    
7.662e-02        -1.009e-06   -3.012e-24   0.000e+00    
9.685e-02        -1.005e-06   -3.018e-24   0.000e+00    
1.022e-01        -1.005e-06   -3.021e-24   0.000e+00    
1.092e-01        -1.005e-06   -3.023e-24   0.000e+00    
1.161e-01        -1.006e-06   -3.027e-24   0.000e+00    
1.215e-01        -1.007e-06   -3.032e-24   0.000e+00    
1.271e-01        -1.008e-06   -3.037e-24   0.000e+00    
1.317e-01        -1.010e-06   -3.044e-24   0.000e+00    
1.354e-01        -1.012e-06   -3.049e-24   0.000e+00    
1.396e-01        -1.014e-06   -3.054e-24   0.000e+00    
1.437e-01        -1.018e-06   -3.063e-24   0.000e+00    
1.477e-01        -1.022e-06   -3.072e-24   0.000e+00    
1.518e-01        -1.028e-06   -3.084e-24   0.000e+00    
1.558e-01        -1.035e-06   -3.097e-24   0.000e+00    
1.598e-01        -1.044e-06   -3.112e-24   0.000e+00    
1.641e-01        -1.055e-06   -3.132e-24   0.000e+00    
1.685e-01        -1.072e-06   -3.158e-24   0.000e+00    
1.729e-01        -1.091e-06   -3.187e-24   0.000e+00    
1.781e-01        -1.122e-06   -3.231e-24   0.000e+00    
1.835e-01        -1.172e-06   -3.296e-24   0.000e+00    
1.882e-01        -1.242e-06   -3.385e-24   0.000e+00    
1.925e-01        -1.319e-06   -3.478e-24   0.000e+00    
1.970e-01        -1.430e-06   -3.606e-24   0.000e+00    
2.014e-01        -1.596e-06   -3.790e-24   0.000e+00    
2.061e-01        -1.818e-06   -4.029e-24   0.000e+00    
2.106e-01        -2.175e-06   -4.401e-24   0.000e+00    
2.146e-01        -2.532e-06   -4.766e-24   0.000e+00    
2.185e-01        -2.949e-06   -5.184e-24   0.000e+00    
2.224e-01        -3.390e-06   -5.634e-24   0.000e+00    
2.264e-01        -3.883e-06   -6.179e-24   0.000e+00    
2.303e-01        -4.440e-06   -6.927e-24   0.000e+00    
2.326e-01        -4.976e-06   -7.915e-24   0.000e+00    
2.341e-01        -5.098e-06   -8.223e-24   0.000e+00    
2.372e-01        -5.404e-06   -9.156e-24   0.000e+00    
2.412e-01        -5.986e-06   -1.208e-23   0.000e+00    
2.451e-01        -6.534e-06   -2.022e-23   0.000e+00    
2.490e-01        -6.816e-06   -4.745e-23   0.000e+00    
2.531e-01        -7.009e-06   -1.192e-22   0.000e+00    
2.573e-01        -7.140e-06   -2.877e-22   0.000e+00    
2.615e-01        -7.195e-06   -5.734e-22   0.000e+00    
2.661e-01        -7.208e-06   -1.025e-21   0.000e+00    
2.712e-01        -7.199e-06   -1.738e-21   0.000e+00    
2.766e-01        -7.184e-06   -2.755e-21   0.000e+00    
2.817e-01        -7.177e-06   -4.032e-21   0.000e+00    
2.862e-01        -7.182e-06   -5.300e-21   0.000e+00    
2.906e-01        -7.195e-06   -6.489e-21   0.000e+00    
2.955e-01        -7.221e-06   -7.841e-21   0.000e+00    
3.003e-01        -7.268e-06   -9.430e-21   0.000e+00    
3.044e-01        -7.316e-06   -1.067e-20   0.000e+00    
3.085e-01        -7.372e-06   -1.183e-20   0.000e+00    
3.128e-01        -7.446e-06   -1.302e-20   0.000e+00    
3.177e-01        -7.528e-06   -1.412e-20   0.000e+00    
3.232e-01        -7.654e-06   -1.536e-20   0.000e+00    
3.288e-01        -7.804e-06   -1.648e-20   0.000e+00    
3.348e-01        -7.980e-06   -1.750e-20   0.000e+00    
3.410e-01        -8.186e-06   -1.842e-20   0.000e+00    
3.471e-01        -8.421e-06   -1.922e-20   0.000e+00    
3.529e-01        -8.654e-06   -1.992e-20   0.000e+00    
3.587e-01        -8.894e-06   -2.060e-20   0.000e+00    
3.636e-01        -9.138e-06   -2.128e-20   0.000e+00    
3.679e-01        -9.303e-06   -2.179e-20   0.000e+00    
3.729e-01        -9.515e-06   -2.249e-20   0.000e+00    
3.780e-01        -9.737e-06   -2.331e-20   0.000e+00    
3.824e-01        -9.952e-06   -2.422e-20   0.000e+00    
3.867e-01        -1.012e-05   -2.502e-20   0.000e+00    
3.910e-01        -1.032e-05   -2.607e-20   0.000e+00    
3.951e-01        -1.048e-05   -2.700e-20   0.000e+00    
3.992e-01        -1.064e-05   -2.815e-20   0.000e+00    
4.035e-01        -1.077e-05   -2.918e-20   0.000e+00    
4.069e-01        -1.090e-05   -3.050e-20   0.000e+00    
4.104e-01        -1.095e-05   -3.102e-20   0.000e+00    
4.151e-01        -1.103e-05   -3.239e-20   0.000e+00    
4.193e-01        -1.107e-05   -3.357e-20   0.000e+00    
4.234e-01        -1.107e-05   -3.463e-20   0.000e+00    
4.263e-01        -1.104e-05   -3.558e-20   0.000e+00    
4.292e-01        -1.100e-05   -3.588e-20   0.000e+00    
4.325e-01        -1.080e-05   -3.633e-20   0.000e+00    
4.359e-01        -1.066e-05   -3.648e-20   0.000e+00    
4.394e-01        -1.036e-05   -3.658e-20   0.000e+00    
4.426e-01        -1.014e-05   -3.645e-20   0.000e+00    
4.457e-01        -9.829e-06   -3.623e-20   0.000e+00    
4.490e-01        -9.578e-06   -3.587e-20   0.000e+00    
4.525e-01        -9.157e-06   -3.517e-20   0.000e+00    
4.560e-01        -8.824e-06   -3.450e-20   0.000e+00    
4.593e-01        -8.366e-06   -3.342e-20   0.000e+00    
4.627e-01        -7.985e-06   -3.239e-20   0.000e+00    
4.660e-01        -7.507e-06   -3.103e-20   0.000e+00    
4.696e-01        -7.156e-06   -2.997e-20   0.000e+00    
4.730e-01        -6.782e-06   -2.890e-20   0.000e+00    
4.764e-01        -6.568e-06   -2.827e-20   0.000e+00    
4.807e-01        -6.170e-06   -2.694e-20   0.000e+00    
4.838e-01        -5.743e-06   -2.539e-20   0.000e+00    
4.870e-01        -5.634e-06   -2.502e-20   0.000e+00    
4.904e-01        -5.329e-06   -2.390e-20   0.000e+00    
4.936e-01        -5.181e-06   -2.334e-20   0.000e+00    
4.973e-01        -5.015e-06   -2.272e-20   0.000e+00    
5.015e-01        -4.892e-06   -2.226e-20   0.000e+00    
5.060e-01        -4.730e-06   -2.159e-20   0.000e+00    
5.093e-01        -4.609e-06   -2.106e-20   0.000e+00    
5.126e-01        -4.596e-06   -2.100e-20   0.000e+00    
5.169e-01        -4.501e-06   -2.053e-20   0.000e+00    
5.209e-01        -4.442e-06   -2.020e-20   0.000e+00    
5.251e-01        -4.343e-06   -1.966e-20   0.000e+00    
5.292e-01        -4.234e-06   -1.905e-20   0.000e+00    
5.334e-01        -4.175e-06   -1.866e-20   0.000e+00    
5.375e-01        -4.064e-06   -1.800e-20   0.000e+00    
5.415e-01        -3.989e-06   -1.751e-20   0.000e+00    
5.457e-01        -3.885e-06   -1.687e-20   0.000e+00    
5.500e-01        -3.780e-06   -1.622e-20   0.000e+00    
5.544e-01        -3.675e-06   -1.557e-20   0.000e+00    
5.592e-01        -3.591e-06   -1.499e-20   0.000e+00    
5.639e-01        -3.478e-06   -1.427e-20   0.000e+00    
5.681e-01        -3.385e-06   -1.366e-20   0.000e+00    
5.725e-01        -3.331e-06   -1.324e-20   0.000e+00    
5.770e-01        -3.239e-06   -1.263e-20   0.000e+00    
5.815e-01        -3.162e-06   -1.210e-20   0.000e+00    
5.861e-01        -3.112e-06   -1.168e-20   0.000e+00    
5.909e-01        -3.041e-06   -1.117e-20   0.000e+00    
5.958e-01        -2.965e-06   -1.064e-20   0.000e+00    
6.002e-01        -2.918e-06   -1.023e-20   0.000e+00    
6.048e-01        -2.862e-06   -9.827e-21   0.000e+00    
6.099e-01        -2.792e-06   -9.329e-21   0.000e+00    
6.143e-01        -2.755e-06   -8.967e-21   0.000e+00    
6.190e-01        -2.709e-06   -8.629e-21   0.000e+00    
6.242e-01        -2.641e-06   -8.152e-21   0.000e+00    
6.288e-01        -2.612e-06   -7.844e-21   0.000e+00    
6.341e-01        -2.568e-06   -7.514e-21   0.000e+00    
6.393e-01        -2.505e-06   -7.062e-21   0.000e+00    
6.442e-01        -2.477e-06   -6.798e-21   0.000e+00    
6.496e-01        -2.436e-06   -6.458e-21   0.000e+00    
6.543e-01        -2.395e-06   -6.130e-21   0.000e+00    
6.588e-01        -2.363e-06   -5.892e-21   0.000e+00    
6.647e-01        -2.341e-06   -5.640e-21   0.000e+00    
6.700e-01        -2.298e-06   -5.294e-21   0.000e+00    
6.742e-01        -2.270e-06   -5.082e-21   0.000e+00    
6.785e-01        -2.255e-06   -4.895e-21   0.000e+00    
6.830e-01        -2.230e-06   -4.691e-21   0.000e+00    
6.875e-01        -2.204e-06   -4.484e-21   0.000e+00    
6.923e-01        -2.175e-06   -4.276e-21   0.000e+00    
6.972e-01        -2.160e-06   -4.094e-21   0.000e+00    
7.024e-01        -2.134e-06   -3.890e-21   0.000e+00    
7.079e-01        -2.103e-06   -3.683e-21   0.000e+00    
7.137e-01        -2.067e-06   -3.456e-21   0.000e+00    
7.201e-01        -2.052e-06   -3.276e-21   0.000e+00    
7.266e-01        -2.018e-06   -3.038e-21   0.000e+00    
7.326e-01        -1.986e-06   -2.848e-21   0.000e+00    
7.387e-01        -1.967e-06   -2.680e-21   0.000e+00    
7.450e-01        -1.940e-06   -2.507e-21   0.000e+00    
7.516e-01        -1.907e-06   -2.327e-21   0.000e+00    
7.583e-01        -1.886e-06   -2.171e-21   0.000e+00    
7.654e-01        -1.859e-06   -2.011e-21   0.000e+00    
7.722e-01        -1.823e-06   -1.845e-21   0.000e+00    
7.794e-01        -1.806e-06   -1.725e-21   0.000e+00    
7.879e-01        -1.774e-06   -1.568e-21   0.000e+00    
7.967e-01        -1.736e-06   -1.411e-21   0.000e+00    
8.056e-01        -1.709e-06   -1.273e-21   0.000e+00    
8.146e-01        -1.676e-06   -1.142e-21   0.000e+00    
8.238e-01        -1.638e-06   -1.020e-21   0.000e+00    
8.338e-01        -1.610e-06   -9.087e-22   0.000e+00    
8.442e-01        -1.575e-06   -7.990e-22   0.000e+00    
8.531e-01        -1.533e-06   -6.958e-22   0.000e+00    
8.609e-01        -1.515e-06   -6.376e-22   0.000e+00    
8.701e-01        -1.491e-06   -5.733e-22   0.000e+00    
8.807e-01        -1.459e-06   -5.049e-22   0.000e+00    
8.933e-01        -1.431e-06   -4.378e-22   0.000e+00    
9.082e-01        -1.392e-06   -3.673e-22   0.000e+00    
9.259e-01        -1.357e-06   -3.015e-22   0.000e+00    
9.460e-01        -1.308e-06   -2.371e-22   0.000e+00    
9.685e-01        -1.271e-06   -1.865e-22   0.000e+00    
1.006e+00        -1.222e-06   -1.421e-22   0.000e+00    

0    6    2    0    0     -> 0    5    3    0    0    3.8452653e+10  

mean inv       -4.066e-06
mean gain      -9.460e-21 cm-1
optical depth  0.000e+00
mean lum       0.000e+00 ph/cm3/s
At fixed layer:
exc temp       0.000e+00 K
loss rate      0.000e+00 s-1
satur tau      0.000e+00

relative depth   inversion    gain         luminosity   
0.000e+00        -1.079e-06   -3.085e-24   0.000e+00    
2.097e-02        -1.079e-06   -3.086e-24   0.000e+00    
4.360e-02        -1.078e-06   -3.086e-24   0.000e+00    
7.662e-02        -1.081e-06   -3.090e-24   0.000e+00    
9.685e-02        -1.088e-06   -3.105e-24   0.000e+00    
1.022e-01        -1.089e-06   -3.109e-24   0.000e+00    
1.092e-01        -1.091e-06   -3.113e-24   0.000e+00    
1.161e-01        -1.094e-06   -3.119e-24   0.000e+00    
1.215e-01        -1.096e-06   -3.125e-24   0.000e+00    
1.271e-01        -1.099e-06   -3.131e-24   0.000e+00    
1.317e-01        -1.103e-06   -3.140e-24   0.000e+00    
1.354e-01        -1.105e-06   -3.145e-24   0.000e+00    
1.396e-01        -1.109e-06   -3.152e-24   0.000e+00    
1.437e-01        -1.114e-06   -3.162e-24   0.000e+00    
1.477e-01        -1.119e-06   -3.172e-24   0.000e+00    
1.518e-01        -1.125e-06   -3.185e-24   0.000e+00    
1.558e-01        -1.133e-06   -3.198e-24   0.000e+00    
1.598e-01        -1.143e-06   -3.215e-24   0.000e+00    
1.641e-01        -1.154e-06   -3.235e-24   0.000e+00    
1.685e-01        -1.171e-06   -3.262e-24   0.000e+00    
1.729e-01        -1.190e-06   -3.291e-24   0.000e+00    
1.781e-01        -1.220e-06   -3.335e-24   0.000e+00    
1.835e-01        -1.266e-06   -3.397e-24   0.000e+00    
1.882e-01        -1.330e-06   -3.482e-24   0.000e+00    
1.925e-01        -1.398e-06   -3.567e-24   0.000e+00    
1.970e-01        -1.496e-06   -3.684e-24   0.000e+00    
2.014e-01        -1.640e-06   -3.850e-24   0.000e+00    
2.061e-01        -1.825e-06   -4.056e-24   0.000e+00    
2.106e-01        -2.108e-06   -4.364e-24   0.000e+00    
2.146e-01        -2.361e-06   -4.640e-24   0.000e+00    
2.185e-01        -2.649e-06   -4.948e-24   0.000e+00    
2.224e-01        -2.923e-06   -5.257e-24   0.000e+00    
2.264e-01        -3.268e-06   -5.674e-24   0.000e+00    
2.303e-01        -3.622e-06   -6.225e-24   0.000e+00    
2.326e-01        -4.010e-06   -7.012e-24   0.000e+00    
2.341e-01        -4.103e-06   -7.263e-24   0.000e+00    
2.372e-01        -4.352e-06   -8.039e-24   0.000e+00    
2.412e-01        -4.891e-06   -1.054e-23   0.000e+00    
2.451e-01        -5.426e-06   -1.746e-23   0.000e+00    
2.490e-01        -5.690e-06   -4.032e-23   0.000e+00    
2.531e-01        -5.904e-06   -1.012e-22   0.000e+00    
2.573e-01        -6.096e-06   -2.465e-22   0.000e+00    
2.615e-01        -6.234e-06   -4.979e-22   0.000e+00    
2.661e-01        -6.345e-06   -9.035e-22   0.000e+00    
2.712e-01        -6.447e-06   -1.559e-21   0.000e+00    
2.766e-01        -6.550e-06   -2.514e-21   0.000e+00    
2.817e-01        -6.653e-06   -3.741e-21   0.000e+00    
2.862e-01        -6.748e-06   -4.984e-21   0.000e+00    
2.906e-01        -6.839e-06   -6.172e-21   0.000e+00    
2.955e-01        -6.938e-06   -7.540e-21   0.000e+00    
3.003e-01        -7.066e-06   -9.173e-21   0.000e+00    
3.044e-01        -7.175e-06   -1.047e-20   0.000e+00    
3.085e-01        -7.286e-06   -1.170e-20   0.000e+00    
3.128e-01        -7.414e-06   -1.298e-20   0.000e+00    
3.177e-01        -7.550e-06   -1.417e-20   0.000e+00    
3.232e-01        -7.741e-06   -1.555e-20   0.000e+00    
3.288e-01        -7.955e-06   -1.681e-20   0.000e+00    
3.348e-01        -8.194e-06   -1.798e-20   0.000e+00    
3.410e-01        -8.466e-06   -1.906e-20   0.000e+00    
3.471e-01        -8.773e-06   -2.004e-20   0.000e+00    
3.529e-01        -9.073e-06   -2.090e-20   0.000e+00    
3.587e-01        -9.384e-06   -2.175e-20   0.000e+00    
3.636e-01        -9.702e-06   -2.261e-20   0.000e+00    
3.679e-01        -9.919e-06   -2.325e-20   0.000e+00    
3.729e-01        -1.020e-05   -2.413e-20   0.000e+00    
3.780e-01        -1.049e-05   -2.514e-20   0.000e+00    
3.824e-01        -1.078e-05   -2.626e-20   0.000e+00    
3.867e-01        -1.101e-05   -2.723e-20   0.000e+00    
3.910e-01        -1.127e-05   -2.850e-20   0.000e+00    
3.951e-01        -1.149e-05   -2.963e-20   0.000e+00    
3.992e-01        -1.173e-05   -3.103e-20   0.000e+00    
4.035e-01        -1.193e-05   -3.234e-20   0.000e+00    
4.069e-01        -1.219e-05   -3.411e-20   0.000e+00    
4.104e-01        -1.229e-05   -3.485e-20   0.000e+00    
4.151e-01        -1.255e-05   -3.689e-20   0.000e+00    
4.193e-01        -1.274e-05   -3.865e-20   0.000e+00    
4.234e-01        -1.288e-05   -4.030e-20   0.000e+00    
4.263e-01        -1.297e-05   -4.183e-20   0.000e+00    
4.292e-01        -1.298e-05   -4.236e-20   0.000e+00    
4.325e-01        -1.287e-05   -4.331e-20   0.000e+00    
4.359e-01        -1.274e-05   -4.362e-20   0.000e+00    
4.394e-01        -1.256e-05   -4.441e-20   0.000e+00    
4.426e-01        -1.231e-05   -4.426e-20   0.000e+00    
4.457e-01        -1.205e-05   -4.446e-20   0.000e+00    
4.490e-01        -1.185e-05   -4.439e-20   0.000e+00    
4.525e-01        -1.148e-05   -4.412e-20   0.000e+00    
4.560e-01        -1.120e-05   -4.381e-20   0.000e+00    
4.593e-01        -1.080e-05   -4.319e-20   0.000e+00    
4.627e-01        -1.046e-05   -4.244e-20   0.000e+00    
4.660e-01        -9.979e-06   -4.127e-20   0.000e+00    
4.696e-01        -9.605e-06   -4.025e-20   0.000e+00    
4.730e-01        -9.057e-06   -3.862e-20   0.000e+00    
4.764e-01        -8.781e-06   -3.781e-20   0.000e+00    
4.807e-01        -8.334e-06   -3.641e-20   0.000e+00    
4.838e-01        -7.945e-06   -3.514e-20   0.000e+00    
4.870e-01        -7.804e-06   -3.468e-20   0.000e+00    
4.904e-01        -7.311e-06   -3.281e-20   0.000e+00    
4.936e-01        -7.163e-06   -3.228e-20   0.000e+00    
4.973e-01        -6.951e-06   -3.151e-20   0.000e+00    
5.015e-01        -6.776e-06   -3.084e-20   0.000e+00    
5.060e-01        -6.533e-06   -2.983e-20   0.000e+00    
5.093e-01        -6.332e-06   -2.895e-20   0.000e+00    
5.126e-01        -6.280e-06   -2.871e-20   0.000e+00    
5.169e-01        -6.108e-06   -2.788e-20   0.000e+00    
5.209e-01        -5.970e-06   -2.717e-20   0.000e+00    
5.251e-01        -5.796e-06   -2.625e-20   0.000e+00    
5.292e-01        -5.603e-06   -2.522e-20   0.000e+00    
5.334e-01        -5.474e-06   -2.447e-20   0.000e+00    
5.375e-01        -5.301e-06   -2.349e-20   0.000e+00    
5.415e-01        -5.172e-06   -2.271e-20   0.000e+00    
5.457e-01        -5.026e-06   -2.184e-20   0.000e+00    
5.500e-01        -4.889e-06   -2.099e-20   0.000e+00    
5.544e-01        -4.750e-06   -2.013e-20   0.000e+00    
5.592e-01        -4.636e-06   -1.936e-20   0.000e+00    
5.639e-01        -4.487e-06   -1.841e-20   0.000e+00    
5.681e-01        -4.361e-06   -1.761e-20   0.000e+00    
5.725e-01        -4.283e-06   -1.703e-20   0.000e+00    
5.770e-01        -4.166e-06   -1.625e-20   0.000e+00    
5.815e-01        -4.062e-06   -1.555e-20   0.000e+00    
5.861e-01        -3.988e-06   -1.497e-20   0.000e+00    
5.909e-01        -3.890e-06   -1.429e-20   0.000e+00    
5.958e-01        -3.784e-06   -1.358e-20   0.000e+00    
6.002e-01        -3.713e-06   -1.302e-20   0.000e+00    
6.048e-01        -3.639e-06   -1.250e-20   0.000e+00    
6.099e-01        -3.543e-06   -1.184e-20   0.000e+00    
6.143e-01        -3.484e-06   -1.135e-20   0.000e+00    
6.190e-01        -3.422e-06   -1.091e-20   0.000e+00    
6.242e-01        -3.329e-06   -1.028e-20   0.000e+00    
6.288e-01        -3.280e-06   -9.854e-21   0.000e+00    
6.341e-01        -3.219e-06   -9.422e-21   0.000e+00    
6.393e-01        -3.130e-06   -8.827e-21   0.000e+00    
6.442e-01        -3.081e-06   -8.457e-21   0.000e+00    
6.496e-01        -3.024e-06   -8.019e-21   0.000e+00    
6.543e-01        -2.965e-06   -7.591e-21   0.000e+00    
6.588e-01        -2.920e-06   -7.280e-21   0.000e+00    
6.647e-01        -2.883e-06   -6.946e-21   0.000e+00    
6.700e-01        -2.820e-06   -6.496e-21   0.000e+00    
6.742e-01        -2.778e-06   -6.219e-21   0.000e+00    
6.785e-01        -2.753e-06   -5.977e-21   0.000e+00    
6.830e-01        -2.717e-06   -5.715e-21   0.000e+00    
6.875e-01        -2.677e-06   -5.447e-21   0.000e+00    
6.923e-01        -2.633e-06   -5.178e-21   0.000e+00    
6.972e-01        -2.605e-06   -4.938e-21   0.000e+00    
7.024e-01        -2.567e-06   -4.681e-21   0.000e+00    
7.079e-01        -2.525e-06   -4.421e-21   0.000e+00    
7.137e-01        -2.475e-06   -4.138e-21   0.000e+00    
7.201e-01        -2.446e-06   -3.905e-21   0.000e+00    
7.266e-01        -2.396e-06   -3.608e-21   0.000e+00    
7.326e-01        -2.352e-06   -3.374e-21   0.000e+00    
7.387e-01        -2.323e-06   -3.166e-21   0.000e+00    
7.450e-01        -2.284e-06   -2.951e-21   0.000e+00    
7.516e-01        -2.238e-06   -2.731e-21   0.000e+00    
7.583e-01        -2.209e-06   -2.541e-21   0.000e+00    
7.654e-01        -2.168e-06   -2.345e-21   0.000e+00    
7.722e-01        -2.122e-06   -2.146e-21   0.000e+00    
7.794e-01        -2.096e-06   -2.001e-21   0.000e+00    
7.879e-01        -2.053e-06   -1.813e-21   0.000e+00    
7.967e-01        -2.003e-06   -1.626e-21   0.000e+00    
8.056e-01        -1.966e-06   -1.463e-21   0.000e+00    
8.146e-01        -1.922e-06   -1.309e-21   0.000e+00    
8.238e-01        -1.874e-06   -1.166e-21   0.000e+00    
8.338e-01        -1.837e-06   -1.036e-21   0.000e+00    
8.442e-01        -1.792e-06   -9.081e-22   0.000e+00    
8.531e-01        -1.740e-06   -7.885e-22   0.000e+00    
8.609e-01        -1.718e-06   -7.216e-22   0.000e+00    
8.701e-01        -1.687e-06   -6.474e-22   0.000e+00    
8.807e-01        -1.648e-06   -5.688e-22   0.000e+00    
8.933e-01        -1.614e-06   -4.921e-22   0.000e+00    
9.082e-01        -1.567e-06   -4.118e-22   0.000e+00    
9.259e-01        -1.523e-06   -3.369e-22   0.000e+00    
9.460e-01        -1.464e-06   -2.640e-22   0.000e+00    
9.685e-01        -1.420e-06   -2.068e-22   0.000e+00    
1.006e+00        -1.362e-06   -1.568e-22   0.000e+00    

0    7    0    0    0     -> 0    6    1    0    0    4.4069476e+10  

mean inv       1.191e-03
mean gain      2.103e-17 cm-1
optical depth  2.277e+00
mean lum       0.000e+00 ph/cm3/s
At fixed layer:
exc temp       -8.154e-01 K
loss rate      0.000e+00 s-1
satur tau      0.000e+00

relative depth   inversion    gain         luminosity   
0.000e+00        1.406e-04    7.489e-22    0.000e+00    
2.097e-02        1.378e-04    7.334e-22    0.000e+00    
4.360e-02        1.328e-04    7.067e-22    0.000e+00    
7.662e-02        1.255e-04    6.677e-22    0.000e+00    
9.685e-02        1.202e-04    6.411e-22    0.000e+00    
1.022e-01        1.197e-04    6.387e-22    0.000e+00    
1.092e-01        1.191e-04    6.363e-22    0.000e+00    
1.161e-01        1.185e-04    6.338e-22    0.000e+00    
1.215e-01        1.182e-04    6.328e-22    0.000e+00    
1.271e-01        1.179e-04    6.324e-22    0.000e+00    
1.317e-01        1.177e-04    6.329e-22    0.000e+00    
1.354e-01        1.177e-04    6.336e-22    0.000e+00    
1.396e-01        1.177e-04    6.349e-22    0.000e+00    
1.437e-01        1.179e-04    6.371e-22    0.000e+00    
1.477e-01        1.181e-04    6.397e-22    0.000e+00    
1.518e-01        1.185e-04    6.434e-22    0.000e+00    
1.558e-01        1.190e-04    6.484e-22    0.000e+00    
1.598e-01        1.198e-04    6.545e-22    0.000e+00    
1.641e-01        1.208e-04    6.621e-22    0.000e+00    
1.685e-01        1.225e-04    6.745e-22    0.000e+00    
1.729e-01        1.244e-04    6.878e-22    0.000e+00    
1.781e-01        1.276e-04    7.090e-22    0.000e+00    
1.835e-01        1.330e-04    7.430e-22    0.000e+00    
